Date,6758.T_close,7203.T_close,AAPL_close,AMZN_close,TSLA_close,6758.T_return,7203.T_return,AAPL_return,AMZN_return,TSLA_return,6758.T_ma5,7203.T_ma5,AAPL_ma5,AMZN_ma5,TSLA_ma5,6758.T_ma25,7203.T_ma25,AAPL_ma25,AMZN_ma25,TSLA_ma25
2023-01-23,2260.816650390625,1753.5255126953125,139.3054962158203,97.5199966430664,143.75,0.001749650670246794,0.0031863389540867093,0.023500479769791305,0.002776315095798454,0.07742468874848996,2240.281787109375,1746.8419921875,135.32703247070313,95.99199981689453,132.9220001220703,2274.322392578125,1745.616669921875,150.57563171386718,95.41919982910156,190.42920043945313
2023-01-24,2304.256103515625,1774.4119873046875,140.70733642578125,96.31999969482422,143.88999938964844,0.01921405396474518,0.011911132434720528,0.01006306461727191,-0.012305137300550828,0.0009739087975544347,2262.001513671875,1755.8463134765625,136.6281768798828,96.0459991455078,135.4019989013672,2274.322392578125,1745.616669921875,150.57563171386718,95.41919982910156,190.42920043945313
2023-01-25,2303.268798828125,1768.3780517578125,140.04592895507812,97.18000030517578,144.42999267578125,-0.00042847003247326043,-0.0034005268167965896,-0.0047005898022381976,0.008928577793566816,0.003752820129427681,2274.44091796875,1755.01083984375,137.94117126464843,96.38999938964844,138.53199768066406,2274.322392578125,1745.616669921875,150.57563171386718,95.41919982910156,190.42920043945313
2023-01-26,2273.651123046875,1757.2386474609375,142.1190948486328,99.22000122070312,160.27000427246094,-0.012858974947396073,-0.006299221077643469,0.014803471325608442,0.02099198301215366,0.10967259156647335,2279.772119140625,1760.3020263671874,139.65695495605468,97.49799957275391,145.1519989013672,2274.322392578125,1745.616669921875,150.57563171386718,95.41919982910156,190.42920043945313
2023-01-27,2296.35791015625,1764.200927734375,144.06387329101562,102.23999786376952,177.89999389648438,0.009986926700938259,0.003962057335523239,0.013684145993570596,0.03043737760442844,0.11000180416824756,2287.6701171875,1763.551025390625,141.24834594726562,98.49599914550781,154.047998046875,2274.322392578125,1745.616669921875,150.57563171386718,95.41919982910156,190.42920043945313
2023-01-30,2290.4345703125,1765.59326171875,141.17132568359375,100.5500030517578,166.66000366210938,-0.0025794497528248694,0.0007892150845669743,-0.020078230172104305,-0.01652968356145279,-0.06318150994943417,2293.593701171875,1765.9645751953126,141.62151184082032,99.1020004272461,158.62999877929687,2274.322392578125,1745.616669921875,150.57563171386718,95.41919982910156,190.42920043945313
2023-01-31,2286.4853515625,1760.48779296875,142.44482421875,103.12999725341795,173.22000122070312,-0.0017242224690405816,-0.002891644899590262,0.009020943374935309,0.025658817736008643,0.03936155894904236,2290.03955078125,1763.179736328125,141.96900939941406,100.46399993896483,164.49599914550782,2274.322392578125,1745.616669921875,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-01,2264.765869140625,1766.521728515625,143.5702362060547,105.1500015258789,181.41000366210935,-0.009499069131159166,0.0034274225421919713,0.007900687115008243,0.019586971068148662,0.04728092820511631,2282.33896484375,1762.8084716796875,142.6738708496094,102.05800018310546,171.89200134277343,2274.322392578125,1745.616669921875,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-02,2268.71484375,1745.63525390625,148.891357421875,112.91000366210938,188.2700042724609,0.0017436568888569148,-0.011823502803401942,0.03706284363970358,0.07379935352944922,0.03781489703913388,2281.351708984375,1760.48779296875,144.0283233642578,104.79600067138672,177.49200134277345,2274.322392578125,1745.616669921875,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-03,2408.9052734375,1755.846435546875,152.52426147460938,103.38999938964844,189.97999572753903,0.061792882465465215,0.005849550539137605,0.024399697307082358,-0.08431497620839845,0.009082654784473565,2303.861181640625,1758.81689453125,145.72040100097655,105.0260009765625,179.90800170898436,2274.322392578125,1745.616669921875,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-06,2372.37646484375,1776.2684326171875,149.78970336914062,102.18000030517578,194.75999450683597,-0.015164070167700494,0.011630856011591861,-0.017928676257999543,-0.011703250716856073,0.025160537355481294,2320.249560546875,1760.9519287109374,147.44407653808594,105.3520004272461,185.5279998779297,2274.322392578125,1745.616669921875,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-07,2380.274658203125,1760.951904296875,152.67233276367188,102.11000061035156,196.80999755859372,0.003329232723565667,-0.008622868052518884,0.019244509667178722,-0.0006850625818668465,0.01052579127940878,2339.007421875,1761.0447509765625,149.4895782470703,105.14800109863282,190.2459991455078,2274.322392578125,1745.616669921875,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-08,2360.52978515625,1761.416015625,149.9772491455078,100.0500030517578,201.2899932861328,-0.008295207857138776,0.0002635570721678526,-0.017652730978676368,-0.02017429777965285,0.02276304955598274,2358.160205078125,1760.0236083984375,150.77098083496094,104.1280014038086,194.22199707031248,2274.322392578125,1745.616669921875,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-09,2358.554931640625,1764.6650390625,148.94065856933594,98.23999786376952,207.32000732421875,-0.0008366145295194416,0.0018445520017298378,-0.006911652147761238,-0.01809100582487666,0.029956849516678652,2376.12822265625,1763.8295654296876,150.7808410644531,101.19400024414062,198.03199768066406,2274.322392578125,1745.616669921875,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-10,2357.567626953125,1744.2427978515625,149.30650329589844,97.61000061035156,196.88999938964844,-0.00041860576332353183,-0.01157287120154371,0.0024563119975207215,-0.006412838631079554,-0.05030873801899527,2365.860693359375,1761.508837890625,150.13728942871094,100.03800048828126,199.41399841308595,2274.322392578125,1745.616669921875,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-13,2312.154296875,1741.922119140625,152.11448669433594,99.54000091552734,194.63999938964844,-0.01926278998699027,-0.0013304791705580632,0.01880683919623105,0.019772567289289666,-0.011427700782035255,2353.816259765625,1754.6395751953125,150.60224609375,99.51000061035157,199.38999938964844,2274.322392578125,1745.616669921875,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-14,2325.975830078125,1747.4918212890625,151.4718017578125,99.6999969482422,209.25,0.005977772859625086,0.0031974461356432116,-0.004225008087591742,0.0016073541414836079,0.0750616556523096,2342.956494140625,1751.94755859375,150.3621398925781,99.02799987792969,201.87799987792968,2282.654833984375,1747.677451171875,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-15,2311.166748046875,1739.6014404296875,153.5778045654297,101.16000366210938,214.2400054931641,-0.006366825415701993,-0.0045152605369875864,0.01390359646599082,0.014643999584324163,0.02384709913101113,2333.08388671875,1747.5846435546875,151.0822509765625,99.25,204.46800231933594,2287.4331640625,1749.032744140625,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-16,2322.02685546875,1775.804443359375,151.97605895996094,98.1500015258789,202.0399932861328,0.004698971820641162,0.02081109045342311,-0.010429538369825742,-0.02975486385196624,-0.056945537220967624,2325.778271484375,1749.8125244140624,151.6893310546875,99.23200073242188,203.41199951171876,2292.290478515625,1751.09353515625,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-17,2266.740478515625,1770.698974609375,150.8291473388672,97.1999969482422,208.30999755859372,-0.023809533822968798,-0.0028750174429914566,-0.0075466598419683395,-0.009679109147911924,0.031033480898909005,2307.612841796875,1755.103759765625,151.99385986328124,99.15,205.6959991455078,2296.357978515625,1754.5096142578125,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-20,2258.84228515625,1766.0574951171875,150.8291473388672,97.1999969482422,208.30999755859372,-0.023809533822968798,-0.0028750174429914566,-0.0075466598419683395,-0.009679109147911924,0.031033480898909005,2296.950439453125,1759.9308349609375,151.99385986328124,99.15,205.6959991455078,2300.978349609375,1757.66578125,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-21,2241.07177734375,1754.4539794921875,146.80503845214844,94.58000183105467,197.3699951171875,-0.023809533822968798,-0.0028750174429914566,-0.0075466598419683395,-0.009679109147911924,0.031033480898909005,2279.96962890625,1761.3232666015624,151.99385986328124,99.15,205.6959991455078,2302.794921875,1758.6683251953125,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-22,2195.657470703125,1731.2470703125,147.23019409179688,95.79000091552734,200.8600006103516,-0.02026454801659794,-0.013227425427485118,0.002896056185340168,0.012793392483054333,0.017682553475729224,2256.8677734375,1759.652392578125,151.99385986328124,99.15,205.6959991455078,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-23,2195.657470703125,1731.2470703125,147.7146453857422,95.81999969482422,202.07000732421875,-0.02026454801659794,-0.013227425427485118,0.002896056185340168,0.012793392483054333,0.017682553475729224,2256.8677734375,1759.652392578125,151.99385986328124,99.15,205.6959991455078,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-24,2242.058837890625,1724.7490234375,145.05502319335938,93.5,196.8800048828125,-0.02026454801659794,-0.013227425427485118,0.002896056185340168,0.012793392483054333,0.017682553475729224,2256.8677734375,1759.652392578125,151.99385986328124,99.15,205.6959991455078,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-27,2250.9443359375,1723.820556640625,146.25137329101562,93.76000213623048,207.6300048828125,0.003963097621128675,-0.0005383199435153863,0.00824756062436749,0.0027807715104863906,0.0546017865369246,2256.8677734375,1759.652392578125,146.6112548828125,94.69000091552735,200.96200256347657,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-02-28,2256.867919921875,1728.9261474609375,145.74713134765625,94.2300033569336,205.7100067138672,0.002631599497953774,0.0029617878732473013,-0.0034477757850247537,0.005012811540044737,-0.009247209573726933,2256.8677734375,1759.652392578125,146.39967346191406,94.62000122070313,202.6300048828125,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-01,2257.854736328125,1729.8543701171875,143.6708221435547,92.16999816894533,202.7700042724609,0.0004372504024445778,0.0005368781411589918,-0.014245969611222487,-0.021861457228067538,-0.014291975817664948,2256.8677734375,1759.652392578125,145.68779907226562,93.89600067138672,203.0120056152344,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-02,2246.9951171875,1729.8543701171875,144.26405334472656,92.12999725341795,190.8999938964844,-0.004809706738833741,0.0,0.004129100065837443,-0.0004339906295109941,-0.05853928157947286,2250.944189453125,1727.4408935546876,144.9976806640625,93.15800018310547,200.7780029296875,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-03,2279.57470703125,1749.3482666015625,149.3262939453125,94.9000015258789,197.7899932861328,0.014499181415458029,0.011269096879556573,0.035090103759177316,0.030066258059702644,0.036092192823141245,2258.44736328125,1732.3607421875,145.85193481445313,93.43800048828125,200.96000061035156,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-06,2337.82275390625,1768.84228515625,152.0947265625,93.75,193.80999755859372,0.025552155274988886,0.011143589259420716,0.018539485204135397,-0.012118034851298809,-0.020122331071529165,2275.823046875,1741.365087890625,147.02060546875,93.43600006103516,198.1959991455078,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-07,2367.4404296875,1777.197021484375,149.8898468017578,93.5500030517578,187.7100067138672,0.01266891415602922,0.004723279400450808,-0.014496753507335702,-0.0021333007812501803,-0.0314740773002814,2297.937548828125,1751.0192626953126,147.84914855957032,93.3,194.59599914550782,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-08,2381.261962890625,1770.698974609375,151.1455078125,93.91999816894533,182.0,0.005838175706473603,-0.0036563458054710285,0.008377225259312615,0.003955051898638873,-0.03041929843714275,2322.618994140625,1759.18818359375,149.34408569335938,93.65,190.44199829101564,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-09,2374.351318359375,1781.8382568359375,148.8912353515625,92.25,172.9199981689453,-0.0029020933601362486,0.00629089550866202,-0.014914584585166701,-0.017781071140368865,-0.04989011995084991,2348.090234375,1769.5849609375,150.26952209472657,93.6740005493164,186.84599914550782,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-10,2310.179443359375,1760.023681640625,146.8248291015625,90.7300033569336,173.44000244140625,-0.027027118735041045,-0.012242735900198531,-0.01387862922300831,-0.0164769283801236,0.0030071956856769777,2354.211181640625,1771.7200439453125,149.76922912597655,92.84000091552734,181.9760009765625,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-13,2291.421630859375,1730.3184814453125,148.77259826660156,92.43000030517578,174.47999572753906,-0.008119634409318066,-0.016877727558542,0.01326593858108116,0.01873687738723384,0.005996271168666301,2344.93095703125,1764.015283203125,149.10480346679688,92.5760009765625,178.11000061035156,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-14,2228.2373046875,1679.2630615234375,150.8686981201172,94.87999725341795,183.25999450683597,-0.027574290702745197,-0.02950637149712987,0.014089287126379357,0.0265065123894086,0.050320947926932424,2317.09033203125,1744.4284912109374,149.30057373046876,92.84199981689453,177.21999816894532,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-15,2235.148193359375,1682.0478515625,151.26417541503906,96.1999969482422,180.4499969482422,0.003101504789160714,0.0016583405559675857,0.002621334311554868,0.013912307472971452,-0.015333393227232484,2287.867578125,1726.6982666015624,149.32430725097657,93.29799957275391,176.90999755859374,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-16,2218.36474609375,1661.6256103515625,154.09193420410156,100.04000091552734,184.1300048828125,-0.007508874496773288,-0.01214129621340243,0.01869417382736982,0.039916882423095545,0.020393505108375454,2256.670263671875,1702.6557373046876,150.36444702148438,94.85599975585937,179.1519989013672,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-17,2296.35791015625,1657.9124755859375,153.2515106201172,98.9499969482422,180.1300048828125,0.03515795326257143,-0.0022346398265006284,-0.005454040072410238,-0.010895681300578275,-0.02172378153438792,2253.90595703125,1682.23349609375,151.6497833251953,96.4999984741211,180.48999938964843,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-20,2282.536376953125,1640.2752685546875,155.62442016601562,97.70999908447266,183.25,-0.006018893284010951,-0.010638201528109459,0.015483759581205403,-0.012531560404374309,0.017320796272765726,2252.12890625,1664.224853515625,153.02014770507813,97.55599822998047,182.24400024414064,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-21,2282.536376953125,1640.2752685546875,157.48321533203125,100.61000061035156,197.5800018310547,-0.006018893284010951,-0.010638201528109459,0.015483759581205403,-0.012531560404374309,0.017320796272765726,2252.12890625,1664.224853515625,154.34305114746093,98.70199890136719,185.10800170898438,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-22,2316.10302734375,1671.8367919921875,156.04957580566406,98.6999969482422,191.1499938964844,-0.006018893284010951,-0.010638201528109459,0.015483759581205403,-0.012531560404374309,0.017320796272765726,2252.12890625,1664.224853515625,155.30013122558594,99.2019989013672,187.24800109863284,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-23,2286.4853515625,1658.8408203125,157.1371612548828,98.70999908447266,192.22000122070312,-0.01278771947170998,-0.0077734691220674446,0.006969486739093478,0.0001013387693993284,0.0055977366381616545,2252.12890625,1664.224853515625,155.9091766357422,98.93599853515626,188.86600036621093,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-24,2289.447021484375,1656.055908203125,158.4422607421875,98.12999725341795,190.41000366210935,0.0012952936347705446,-0.001678830226067407,0.008305479600638543,-0.00587581639584811,-0.009416281069083876,2252.12890625,1664.224853515625,156.94732666015625,98.77199859619141,190.9220001220703,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-27,2260.816650390625,1661.6256103515625,156.49452209472656,98.04000091552734,191.80999755859372,-0.01250536519302703,0.0033632331619051214,-0.012293050088639124,-0.0009171134251455548,0.007352522816861606,2252.12890625,1664.224853515625,157.12134704589843,98.83799896240234,192.63399963378905,2300.978349609375,1757.0159912109375,150.57563171386718,95.41919982910156,190.42920043945313
2023-03-28,2237.12255859375,1676.01416015625,155.87161254882812,97.23999786376952,189.19000244140625,-0.010480324352167614,0.008659321158177802,-0.003980392013474998,-0.008159965772002842,-0.01365932511618495,2277.994921875,1664.874658203125,156.7990264892578,98.16399841308592,190.95599975585938,2300.978349609375,1757.0159912109375,150.93829467773438,95.52559967041016,190.10200073242189
2023-03-29,2269.7021484375,1719.17919921875,158.9564208984375,100.25,193.8800048828125,0.014563167189297621,0.025754578981883824,0.019790700174113107,0.0309543624265336,0.024789906342217005,2268.71474609375,1674.3431396484375,157.3803955078125,98.47399902343749,191.502001953125,2300.978349609375,1757.0159912109375,151.40734375,95.70399963378907,189.8228009033203
2023-03-30,2325.181396484375,1742.833251953125,160.52847290039062,102.0,195.27999877929688,0.024443404648961442,0.013758922132796947,0.009889830137516542,0.0174563591022443,0.007220929756684091,2276.453955078125,1691.1416259765624,158.05865783691405,99.13199920654296,192.11400146484374,2300.978349609375,1757.0159912109375,151.91989685058593,95.9511996459961,189.55120056152344
2023-03-31,2374.716552734375,1778.787353515625,163.03982543945312,103.29000091552734,207.4600067138672,0.02130378142750322,0.02062968532543641,0.01564428100316384,0.012647067799287592,0.06237201971890638,2293.507861328125,1715.6879150390625,158.9781707763672,100.16399993896485,195.5240020751953,2300.978349609375,1757.0159912109375,152.63928894042968,96.34279968261718,189.97440063476563
2023-04-03,2383.633056640625,1794.872314453125,164.29551696777344,102.41000366210938,194.7700042724609,0.0037547655512752964,0.009042655326793048,0.007701747256756208,-0.008519675143944028,-0.0611684277968263,2318.071142578125,1742.337255859375,160.53836975097656,101.03800048828126,196.11600341796876,2300.978349609375,1757.0159912109375,153.3610546875,96.68879974365234,189.46000061035156
2023-04-04,2380.66064453125,1796.7645263671875,163.76161193847656,103.9499969482422,192.5800018310547,-0.0012470090986085314,0.0010542320469404398,-0.0032496627975650005,0.015037527888524194,-0.011244043709844886,2346.778759765625,1766.4873291015624,162.11636962890626,102.38000030517578,196.79400329589845,2300.978349609375,1757.0159912109375,154.08163391113283,97.07759948730468,188.93480041503906
2023-04-05,2340.0419921875,1752.7679443359375,161.9126739501953,101.0999984741211,185.5200042724609,-0.01706192456999589,-0.024486559805477204,-0.011290423722599141,-0.027417013542964774,-0.036660076287606036,2360.846728515625,1773.205078125,162.7076202392578,102.55,195.12200317382812,2300.978349609375,1757.0159912109375,154.81130798339845,97.43479949951171,188.24480041503907
2023-04-06,2289.515869140625,1728.167724609375,162.8025360107422,102.05999755859376,185.05999755859372,-0.021591972800301118,-0.01403506939184851,0.005495938266207645,0.009495540049077267,-0.002479553165553039,2353.713623046875,1770.27197265625,163.1624328613281,102.56199951171875,193.0780029296875,2300.978349609375,1757.0159912109375,155.55284729003907,97.83199951171875,188.01120056152342
2023-04-07,2300.413818359375,1721.5445556640625,162.8025360107422,102.05999755859376,185.05999755859372,-0.021591972800301118,-0.01403506939184851,0.005495938266207645,0.009495540049077267,-0.002479553165553039,2338.853076171875,1758.8234130859375,163.1624328613281,102.56199951171875,193.0780029296875,2300.978349609375,1757.0159912109375,155.55284729003907,97.83199951171875,188.01120056152342
2023-04-10,2313.29296875,1729.11376953125,160.20220947265625,102.16999816894533,184.50999450683597,-0.021591972800301118,-0.01403506939184851,0.005495938266207645,0.009495540049077267,-0.002479553165553039,2324.78505859375,1745.6717041015625,163.1624328613281,102.56199951171875,193.0780029296875,2300.978349609375,1757.0159912109375,155.55284729003907,97.83199951171875,188.01120056152342
2023-04-11,2347.967529296875,1727.6947021484375,158.986083984375,99.91999816894533,186.7899932861328,0.01498926466093553,-0.0008206905802370379,-0.007591190485352284,-0.02202212039075757,0.012357047570191959,2318.246435546875,1731.8577392578125,163.1624328613281,102.56199951171875,193.0780029296875,2300.978349609375,1757.0159912109375,155.55284729003907,97.83199951171875,188.01120056152342
2023-04-12,2376.697998046875,1725.3292236328125,158.29397583007812,97.83000183105467,180.5399932861328,0.012236314340600574,-0.001369153075878149,-0.004353262480286557,-0.020916697119598426,-0.03346003653646468,2325.57763671875,1726.3699951171875,163.1624328613281,102.56199951171875,193.0780029296875,2300.978349609375,1757.0159912109375,155.55284729003907,97.83199951171875,188.01120056152342
2023-04-13,2357.874755859375,1714.92138671875,163.6923828125,102.4000015258789,185.8999938964844,-0.007919913343204965,-0.006032377340799977,0.0341036792721463,0.04671368301429957,0.029688716127604264,2339.2494140625,1723.7207275390624,163.1624328613281,102.56199951171875,193.0780029296875,2300.978349609375,1757.0159912109375,155.55284729003907,97.83199951171875,188.01120056152342
2023-04-14,2399.484130859375,1710.6636962890625,163.34632873535156,102.51000213623048,185.0,0.01764698268922027,-0.0024827321314325745,-0.0021140511928696704,0.001074224694457504,-0.00484127986031857,2359.0634765625,1721.5445556640625,160.9041961669922,100.96600036621093,184.5479949951172,2300.978349609375,1757.0159912109375,155.55284729003907,97.83199951171875,188.01120056152342
2023-04-17,2404.4375,1735.263916015625,163.36611938476562,102.73999786376952,187.0399932861328,0.0020643475307549064,0.014380511949793284,0.00012115760156516941,0.0022436418178333195,0.011026990735853115,2377.2923828125,1722.7745849609375,161.53697814941407,101.08000030517579,185.05399475097656,2300.978349609375,1757.0159912109375,155.55284729003907,97.83199951171875,188.01120056152342
2023-04-18,2415.335693359375,1734.7908935546875,164.5921173095703,102.3000030517578,184.30999755859372,0.004532533434275177,-0.0002725939590927373,0.007504603337716409,-0.004282604839014548,-0.014595786064656058,2390.766015625,1724.1938232421876,162.65818481445314,101.55600128173828,184.55799560546876,2300.978349609375,1757.0159912109375,155.55284729003907,97.83199951171875,188.01120056152342
2023-04-19,2439.1123046875,1724.856201171875,165.7390594482422,104.3000030517578,180.58999633789065,0.009844019360743639,-0.00572673768332721,0.006968390451619566,0.019550341547772243,-0.020183393575926023,2403.248876953125,1724.09921875,164.14720153808594,102.85000152587891,184.5679962158203,2300.978349609375,1757.0159912109375,155.55284729003907,97.83199951171875,188.01120056152342
2023-04-20,2442.084228515625,1715.86767578125,164.7700653076172,103.80999755859376,162.99000549316406,0.001218444850781708,-0.005211173768873145,-0.005846504401864294,-0.004698039106680318,-0.09745828230593878,2420.090771484375,1724.2884765625,164.36273803710938,103.13200073242187,179.98599853515626,2300.978349609375,1757.0159912109375,155.55284729003907,97.83199951171875,188.01120056152342
