Date,6758.T_return_lag_1,7203.T_return_lag_1,AAPL_return_lag_1,AMZN_return_lag_1,TSLA_return_lag_1,6758.T_return_lag_2,7203.T_return_lag_2,AAPL_return_lag_2,AMZN_return_lag_2,TSLA_return_lag_2,6758.T_return_lag_3,7203.T_return_lag_3,AAPL_return_lag_3,AMZN_return_lag_3,TSLA_return_lag_3,6758.T_return_lag_4,7203.T_return_lag_4,AAPL_return_lag_4,AMZN_return_lag_4,TSLA_return_lag_4,6758.T_return_lag_5,7203.T_return_lag_5,AAPL_return_lag_5,AMZN_return_lag_5,TSLA_return_lag_5
2023-01-25,0.01921405396474518,0.011911132434720528,0.01006306461727191,-0.012305137300550828,0.0009739087975544347,0.001749650670246794,0.0031863389540867093,0.023500479769791305,0.002776315095798454,0.07742468874848996,0.004393780235149025,0.009922226300363768,0.01922074698952403,0.03810845093076898,0.049146812062518475,0.0026430835030062383,-0.023566374629892306,0.000443653998807525,-0.01864654092151996,-0.012501946153228083,0.02068369372117118,0.024959684950398797,-0.005369960353776793,-0.00614267515397382,-0.020609982513142944
2023-01-26,-0.00042847003247326043,-0.0034005268167965896,-0.0047005898022381976,0.008928577793566816,0.003752820129427681,0.01921405396474518,0.011911132434720528,0.01006306461727191,-0.012305137300550828,0.0009739087975544347,0.001749650670246794,0.0031863389540867093,0.023500479769791305,0.002776315095798454,0.07742468874848996,0.004393780235149025,0.009922226300363768,0.01922074698952403,0.03810845093076898,0.049146812062518475,0.0026430835030062383,-0.023566374629892306,0.000443653998807525,-0.01864654092151996,-0.012501946153228083
2023-01-27,-0.012858974947396073,-0.006299221077643469,0.014803471325608442,0.02099198301215366,0.10967259156647335,-0.00042847003247326043,-0.0034005268167965896,-0.0047005898022381976,0.008928577793566816,0.003752820129427681,0.01921405396474518,0.011911132434720528,0.01006306461727191,-0.012305137300550828,0.0009739087975544347,0.001749650670246794,0.0031863389540867093,0.023500479769791305,0.002776315095798454,0.07742468874848996,0.004393780235149025,0.009922226300363768,0.01922074698952403,0.03810845093076898,0.049146812062518475
2023-01-30,0.009986926700938259,0.003962057335523239,0.013684145993570596,0.03043737760442844,0.11000180416824756,-0.012858974947396073,-0.006299221077643469,0.014803471325608442,0.02099198301215366,0.10967259156647335,-0.00042847003247326043,-0.0034005268167965896,-0.0047005898022381976,0.008928577793566816,0.003752820129427681,0.01921405396474518,0.011911132434720528,0.01006306461727191,-0.012305137300550828,0.0009739087975544347,0.001749650670246794,0.0031863389540867093,0.023500479769791305,0.002776315095798454,0.07742468874848996
2023-01-31,-0.0025794497528248694,0.0007892150845669743,-0.020078230172104305,-0.01652968356145279,-0.06318150994943417,0.009986926700938259,0.003962057335523239,0.013684145993570596,0.03043737760442844,0.11000180416824756,-0.012858974947396073,-0.006299221077643469,0.014803471325608442,0.02099198301215366,0.10967259156647335,-0.00042847003247326043,-0.0034005268167965896,-0.0047005898022381976,0.008928577793566816,0.003752820129427681,0.01921405396474518,0.011911132434720528,0.01006306461727191,-0.012305137300550828,0.0009739087975544347
2023-02-01,-0.0017242224690405816,-0.002891644899590262,0.009020943374935309,0.025658817736008643,0.03936155894904236,-0.0025794497528248694,0.0007892150845669743,-0.020078230172104305,-0.01652968356145279,-0.06318150994943417,0.009986926700938259,0.003962057335523239,0.013684145993570596,0.03043737760442844,0.11000180416824756,-0.012858974947396073,-0.006299221077643469,0.014803471325608442,0.02099198301215366,0.10967259156647335,-0.00042847003247326043,-0.0034005268167965896,-0.0047005898022381976,0.008928577793566816,0.003752820129427681
2023-02-02,-0.009499069131159166,0.0034274225421919713,0.007900687115008243,0.019586971068148662,0.04728092820511631,-0.0017242224690405816,-0.002891644899590262,0.009020943374935309,0.025658817736008643,0.03936155894904236,-0.0025794497528248694,0.0007892150845669743,-0.020078230172104305,-0.01652968356145279,-0.06318150994943417,0.009986926700938259,0.003962057335523239,0.013684145993570596,0.03043737760442844,0.11000180416824756,-0.012858974947396073,-0.006299221077643469,0.014803471325608442,0.02099198301215366,0.10967259156647335
2023-02-03,0.0017436568888569148,-0.011823502803401942,0.03706284363970358,0.07379935352944922,0.03781489703913388,-0.009499069131159166,0.0034274225421919713,0.007900687115008243,0.019586971068148662,0.04728092820511631,-0.0017242224690405816,-0.002891644899590262,0.009020943374935309,0.025658817736008643,0.03936155894904236,-0.0025794497528248694,0.0007892150845669743,-0.020078230172104305,-0.01652968356145279,-0.06318150994943417,0.009986926700938259,0.003962057335523239,0.013684145993570596,0.03043737760442844,0.11000180416824756
2023-02-06,0.061792882465465215,0.005849550539137605,0.024399697307082358,-0.08431497620839845,0.009082654784473565,0.0017436568888569148,-0.011823502803401942,0.03706284363970358,0.07379935352944922,0.03781489703913388,-0.009499069131159166,0.0034274225421919713,0.007900687115008243,0.019586971068148662,0.04728092820511631,-0.0017242224690405816,-0.002891644899590262,0.009020943374935309,0.025658817736008643,0.03936155894904236,-0.0025794497528248694,0.0007892150845669743,-0.020078230172104305,-0.01652968356145279,-0.06318150994943417
2023-02-07,-0.015164070167700494,0.011630856011591861,-0.017928676257999543,-0.011703250716856073,0.025160537355481294,0.061792882465465215,0.005849550539137605,0.024399697307082358,-0.08431497620839845,0.009082654784473565,0.0017436568888569148,-0.011823502803401942,0.03706284363970358,0.07379935352944922,0.03781489703913388,-0.009499069131159166,0.0034274225421919713,0.007900687115008243,0.019586971068148662,0.04728092820511631,-0.0017242224690405816,-0.002891644899590262,0.009020943374935309,0.025658817736008643,0.03936155894904236
2023-02-08,0.003329232723565667,-0.008622868052518884,0.019244509667178722,-0.0006850625818668465,0.01052579127940878,-0.015164070167700494,0.011630856011591861,-0.017928676257999543,-0.011703250716856073,0.025160537355481294,0.061792882465465215,0.005849550539137605,0.024399697307082358,-0.08431497620839845,0.009082654784473565,0.0017436568888569148,-0.011823502803401942,0.03706284363970358,0.07379935352944922,0.03781489703913388,-0.009499069131159166,0.0034274225421919713,0.007900687115008243,0.019586971068148662,0.04728092820511631
2023-02-09,-0.008295207857138776,0.0002635570721678526,-0.017652730978676368,-0.02017429777965285,0.02276304955598274,0.003329232723565667,-0.008622868052518884,0.019244509667178722,-0.0006850625818668465,0.01052579127940878,-0.015164070167700494,0.011630856011591861,-0.017928676257999543,-0.011703250716856073,0.025160537355481294,0.061792882465465215,0.005849550539137605,0.024399697307082358,-0.08431497620839845,0.009082654784473565,0.0017436568888569148,-0.011823502803401942,0.03706284363970358,0.07379935352944922,0.03781489703913388
2023-02-10,-0.0008366145295194416,0.0018445520017298378,-0.006911652147761238,-0.01809100582487666,0.029956849516678652,-0.008295207857138776,0.0002635570721678526,-0.017652730978676368,-0.02017429777965285,0.02276304955598274,0.003329232723565667,-0.008622868052518884,0.019244509667178722,-0.0006850625818668465,0.01052579127940878,-0.015164070167700494,0.011630856011591861,-0.017928676257999543,-0.011703250716856073,0.025160537355481294,0.061792882465465215,0.005849550539137605,0.024399697307082358,-0.08431497620839845,0.009082654784473565
2023-02-13,-0.00041860576332353183,-0.01157287120154371,0.0024563119975207215,-0.006412838631079554,-0.05030873801899527,-0.0008366145295194416,0.0018445520017298378,-0.006911652147761238,-0.01809100582487666,0.029956849516678652,-0.008295207857138776,0.0002635570721678526,-0.017652730978676368,-0.02017429777965285,0.02276304955598274,0.003329232723565667,-0.008622868052518884,0.019244509667178722,-0.0006850625818668465,0.01052579127940878,-0.015164070167700494,0.011630856011591861,-0.017928676257999543,-0.011703250716856073,0.025160537355481294
2023-02-14,-0.01926278998699027,-0.0013304791705580632,0.01880683919623105,0.019772567289289666,-0.011427700782035255,-0.00041860576332353183,-0.01157287120154371,0.0024563119975207215,-0.006412838631079554,-0.05030873801899527,-0.0008366145295194416,0.0018445520017298378,-0.006911652147761238,-0.01809100582487666,0.029956849516678652,-0.008295207857138776,0.0002635570721678526,-0.017652730978676368,-0.02017429777965285,0.02276304955598274,0.003329232723565667,-0.008622868052518884,0.019244509667178722,-0.0006850625818668465,0.01052579127940878
2023-02-15,0.005977772859625086,0.0031974461356432116,-0.004225008087591742,0.0016073541414836079,0.0750616556523096,-0.01926278998699027,-0.0013304791705580632,0.01880683919623105,0.019772567289289666,-0.011427700782035255,-0.00041860576332353183,-0.01157287120154371,0.0024563119975207215,-0.006412838631079554,-0.05030873801899527,-0.0008366145295194416,0.0018445520017298378,-0.006911652147761238,-0.01809100582487666,0.029956849516678652,-0.008295207857138776,0.0002635570721678526,-0.017652730978676368,-0.02017429777965285,0.02276304955598274
2023-02-16,-0.006366825415701993,-0.0045152605369875864,0.01390359646599082,0.014643999584324163,0.02384709913101113,0.005977772859625086,0.0031974461356432116,-0.004225008087591742,0.0016073541414836079,0.0750616556523096,-0.01926278998699027,-0.0013304791705580632,0.01880683919623105,0.019772567289289666,-0.011427700782035255,-0.00041860576332353183,-0.01157287120154371,0.0024563119975207215,-0.006412838631079554,-0.05030873801899527,-0.0008366145295194416,0.0018445520017298378,-0.006911652147761238,-0.01809100582487666,0.029956849516678652
2023-02-17,0.004698971820641162,0.02081109045342311,-0.010429538369825742,-0.02975486385196624,-0.056945537220967624,-0.006366825415701993,-0.0045152605369875864,0.01390359646599082,0.014643999584324163,0.02384709913101113,0.005977772859625086,0.0031974461356432116,-0.004225008087591742,0.0016073541414836079,0.0750616556523096,-0.01926278998699027,-0.0013304791705580632,0.01880683919623105,0.019772567289289666,-0.011427700782035255,-0.00041860576332353183,-0.01157287120154371,0.0024563119975207215,-0.006412838631079554,-0.05030873801899527
2023-02-22,-0.023809533822968798,-0.0028750174429914566,-0.0075466598419683395,-0.009679109147911924,0.031033480898909005,0.004698971820641162,0.02081109045342311,-0.010429538369825742,-0.02975486385196624,-0.056945537220967624,-0.006366825415701993,-0.0045152605369875864,0.01390359646599082,0.014643999584324163,0.02384709913101113,0.005977772859625086,0.0031974461356432116,-0.004225008087591742,0.0016073541414836079,0.0750616556523096,-0.01926278998699027,-0.0013304791705580632,0.01880683919623105,0.019772567289289666,-0.011427700782035255
2023-02-27,-0.02026454801659794,-0.013227425427485118,0.002896056185340168,0.012793392483054333,0.017682553475729224,-0.023809533822968798,-0.0028750174429914566,-0.0075466598419683395,-0.009679109147911924,0.031033480898909005,0.004698971820641162,0.02081109045342311,-0.010429538369825742,-0.02975486385196624,-0.056945537220967624,-0.006366825415701993,-0.0045152605369875864,0.01390359646599082,0.014643999584324163,0.02384709913101113,0.005977772859625086,0.0031974461356432116,-0.004225008087591742,0.0016073541414836079,0.0750616556523096
2023-02-28,0.003963097621128675,-0.0005383199435153863,0.00824756062436749,0.0027807715104863906,0.0546017865369246,-0.02026454801659794,-0.013227425427485118,0.002896056185340168,0.012793392483054333,0.017682553475729224,-0.023809533822968798,-0.0028750174429914566,-0.0075466598419683395,-0.009679109147911924,0.031033480898909005,0.004698971820641162,0.02081109045342311,-0.010429538369825742,-0.02975486385196624,-0.056945537220967624,-0.006366825415701993,-0.0045152605369875864,0.01390359646599082,0.014643999584324163,0.02384709913101113
2023-03-01,0.002631599497953774,0.0029617878732473013,-0.0034477757850247537,0.005012811540044737,-0.009247209573726933,0.003963097621128675,-0.0005383199435153863,0.00824756062436749,0.0027807715104863906,0.0546017865369246,-0.02026454801659794,-0.013227425427485118,0.002896056185340168,0.012793392483054333,0.017682553475729224,-0.023809533822968798,-0.0028750174429914566,-0.0075466598419683395,-0.009679109147911924,0.031033480898909005,0.004698971820641162,0.02081109045342311,-0.010429538369825742,-0.02975486385196624,-0.056945537220967624
2023-03-02,0.0004372504024445778,0.0005368781411589918,-0.014245969611222487,-0.021861457228067538,-0.014291975817664948,0.002631599497953774,0.0029617878732473013,-0.0034477757850247537,0.005012811540044737,-0.009247209573726933,0.003963097621128675,-0.0005383199435153863,0.00824756062436749,0.0027807715104863906,0.0546017865369246,-0.02026454801659794,-0.013227425427485118,0.002896056185340168,0.012793392483054333,0.017682553475729224,-0.023809533822968798,-0.0028750174429914566,-0.0075466598419683395,-0.009679109147911924,0.031033480898909005
2023-03-03,-0.004809706738833741,0.0,0.004129100065837443,-0.0004339906295109941,-0.05853928157947286,0.0004372504024445778,0.0005368781411589918,-0.014245969611222487,-0.021861457228067538,-0.014291975817664948,0.002631599497953774,0.0029617878732473013,-0.0034477757850247537,0.005012811540044737,-0.009247209573726933,0.003963097621128675,-0.0005383199435153863,0.00824756062436749,0.0027807715104863906,0.0546017865369246,-0.02026454801659794,-0.013227425427485118,0.002896056185340168,0.012793392483054333,0.017682553475729224
2023-03-06,0.014499181415458029,0.011269096879556573,0.035090103759177316,0.030066258059702644,0.036092192823141245,-0.004809706738833741,0.0,0.004129100065837443,-0.0004339906295109941,-0.05853928157947286,0.0004372504024445778,0.0005368781411589918,-0.014245969611222487,-0.021861457228067538,-0.014291975817664948,0.002631599497953774,0.0029617878732473013,-0.0034477757850247537,0.005012811540044737,-0.009247209573726933,0.003963097621128675,-0.0005383199435153863,0.00824756062436749,0.0027807715104863906,0.0546017865369246
2023-03-07,0.025552155274988886,0.011143589259420716,0.018539485204135397,-0.012118034851298809,-0.020122331071529165,0.014499181415458029,0.011269096879556573,0.035090103759177316,0.030066258059702644,0.036092192823141245,-0.004809706738833741,0.0,0.004129100065837443,-0.0004339906295109941,-0.05853928157947286,0.0004372504024445778,0.0005368781411589918,-0.014245969611222487,-0.021861457228067538,-0.014291975817664948,0.002631599497953774,0.0029617878732473013,-0.0034477757850247537,0.005012811540044737,-0.009247209573726933
2023-03-08,0.01266891415602922,0.004723279400450808,-0.014496753507335702,-0.0021333007812501803,-0.0314740773002814,0.025552155274988886,0.011143589259420716,0.018539485204135397,-0.012118034851298809,-0.020122331071529165,0.014499181415458029,0.011269096879556573,0.035090103759177316,0.030066258059702644,0.036092192823141245,-0.004809706738833741,0.0,0.004129100065837443,-0.0004339906295109941,-0.05853928157947286,0.0004372504024445778,0.0005368781411589918,-0.014245969611222487,-0.021861457228067538,-0.014291975817664948
2023-03-09,0.005838175706473603,-0.0036563458054710285,0.008377225259312615,0.003955051898638873,-0.03041929843714275,0.01266891415602922,0.004723279400450808,-0.014496753507335702,-0.0021333007812501803,-0.0314740773002814,0.025552155274988886,0.011143589259420716,0.018539485204135397,-0.012118034851298809,-0.020122331071529165,0.014499181415458029,0.011269096879556573,0.035090103759177316,0.030066258059702644,0.036092192823141245,-0.004809706738833741,0.0,0.004129100065837443,-0.0004339906295109941,-0.05853928157947286
2023-03-10,-0.0029020933601362486,0.00629089550866202,-0.014914584585166701,-0.017781071140368865,-0.04989011995084991,0.005838175706473603,-0.0036563458054710285,0.008377225259312615,0.003955051898638873,-0.03041929843714275,0.01266891415602922,0.004723279400450808,-0.014496753507335702,-0.0021333007812501803,-0.0314740773002814,0.025552155274988886,0.011143589259420716,0.018539485204135397,-0.012118034851298809,-0.020122331071529165,0.014499181415458029,0.011269096879556573,0.035090103759177316,0.030066258059702644,0.036092192823141245
2023-03-13,-0.027027118735041045,-0.012242735900198531,-0.01387862922300831,-0.0164769283801236,0.0030071956856769777,-0.0029020933601362486,0.00629089550866202,-0.014914584585166701,-0.017781071140368865,-0.04989011995084991,0.005838175706473603,-0.0036563458054710285,0.008377225259312615,0.003955051898638873,-0.03041929843714275,0.01266891415602922,0.004723279400450808,-0.014496753507335702,-0.0021333007812501803,-0.0314740773002814,0.025552155274988886,0.011143589259420716,0.018539485204135397,-0.012118034851298809,-0.020122331071529165
2023-03-14,-0.008119634409318066,-0.016877727558542,0.01326593858108116,0.01873687738723384,0.005996271168666301,-0.027027118735041045,-0.012242735900198531,-0.01387862922300831,-0.0164769283801236,0.0030071956856769777,-0.0029020933601362486,0.00629089550866202,-0.014914584585166701,-0.017781071140368865,-0.04989011995084991,0.005838175706473603,-0.0036563458054710285,0.008377225259312615,0.003955051898638873,-0.03041929843714275,0.01266891415602922,0.004723279400450808,-0.014496753507335702,-0.0021333007812501803,-0.0314740773002814
2023-03-15,-0.027574290702745197,-0.02950637149712987,0.014089287126379357,0.0265065123894086,0.050320947926932424,-0.008119634409318066,-0.016877727558542,0.01326593858108116,0.01873687738723384,0.005996271168666301,-0.027027118735041045,-0.012242735900198531,-0.01387862922300831,-0.0164769283801236,0.0030071956856769777,-0.0029020933601362486,0.00629089550866202,-0.014914584585166701,-0.017781071140368865,-0.04989011995084991,0.005838175706473603,-0.0036563458054710285,0.008377225259312615,0.003955051898638873,-0.03041929843714275
2023-03-16,0.003101504789160714,0.0016583405559675857,0.002621334311554868,0.013912307472971452,-0.015333393227232484,-0.027574290702745197,-0.02950637149712987,0.014089287126379357,0.0265065123894086,0.050320947926932424,-0.008119634409318066,-0.016877727558542,0.01326593858108116,0.01873687738723384,0.005996271168666301,-0.027027118735041045,-0.012242735900198531,-0.01387862922300831,-0.0164769283801236,0.0030071956856769777,-0.0029020933601362486,0.00629089550866202,-0.014914584585166701,-0.017781071140368865,-0.04989011995084991
2023-03-17,-0.007508874496773288,-0.01214129621340243,0.01869417382736982,0.039916882423095545,0.020393505108375454,0.003101504789160714,0.0016583405559675857,0.002621334311554868,0.013912307472971452,-0.015333393227232484,-0.027574290702745197,-0.02950637149712987,0.014089287126379357,0.0265065123894086,0.050320947926932424,-0.008119634409318066,-0.016877727558542,0.01326593858108116,0.01873687738723384,0.005996271168666301,-0.027027118735041045,-0.012242735900198531,-0.01387862922300831,-0.0164769283801236,0.0030071956856769777
2023-03-20,0.03515795326257143,-0.0022346398265006284,-0.005454040072410238,-0.010895681300578275,-0.02172378153438792,-0.007508874496773288,-0.01214129621340243,0.01869417382736982,0.039916882423095545,0.020393505108375454,0.003101504789160714,0.0016583405559675857,0.002621334311554868,0.013912307472971452,-0.015333393227232484,-0.027574290702745197,-0.02950637149712987,0.014089287126379357,0.0265065123894086,0.050320947926932424,-0.008119634409318066,-0.016877727558542,0.01326593858108116,0.01873687738723384,0.005996271168666301
2023-03-23,-0.006018893284010951,-0.010638201528109459,0.015483759581205403,-0.012531560404374309,0.017320796272765726,0.03515795326257143,-0.0022346398265006284,-0.005454040072410238,-0.010895681300578275,-0.02172378153438792,-0.007508874496773288,-0.01214129621340243,0.01869417382736982,0.039916882423095545,0.020393505108375454,0.003101504789160714,0.0016583405559675857,0.002621334311554868,0.013912307472971452,-0.015333393227232484,-0.027574290702745197,-0.02950637149712987,0.014089287126379357,0.0265065123894086,0.050320947926932424
2023-03-24,-0.01278771947170998,-0.0077734691220674446,0.006969486739093478,0.0001013387693993284,0.0055977366381616545,-0.006018893284010951,-0.010638201528109459,0.015483759581205403,-0.012531560404374309,0.017320796272765726,0.03515795326257143,-0.0022346398265006284,-0.005454040072410238,-0.010895681300578275,-0.02172378153438792,-0.007508874496773288,-0.01214129621340243,0.01869417382736982,0.039916882423095545,0.020393505108375454,0.003101504789160714,0.0016583405559675857,0.002621334311554868,0.013912307472971452,-0.015333393227232484
2023-03-27,0.0012952936347705446,-0.001678830226067407,0.008305479600638543,-0.00587581639584811,-0.009416281069083876,-0.01278771947170998,-0.0077734691220674446,0.006969486739093478,0.0001013387693993284,0.0055977366381616545,-0.006018893284010951,-0.010638201528109459,0.015483759581205403,-0.012531560404374309,0.017320796272765726,0.03515795326257143,-0.0022346398265006284,-0.005454040072410238,-0.010895681300578275,-0.02172378153438792,-0.007508874496773288,-0.01214129621340243,0.01869417382736982,0.039916882423095545,0.020393505108375454
2023-03-28,-0.01250536519302703,0.0033632331619051214,-0.012293050088639124,-0.0009171134251455548,0.007352522816861606,0.0012952936347705446,-0.001678830226067407,0.008305479600638543,-0.00587581639584811,-0.009416281069083876,-0.01278771947170998,-0.0077734691220674446,0.006969486739093478,0.0001013387693993284,0.0055977366381616545,-0.006018893284010951,-0.010638201528109459,0.015483759581205403,-0.012531560404374309,0.017320796272765726,0.03515795326257143,-0.0022346398265006284,-0.005454040072410238,-0.010895681300578275,-0.02172378153438792
2023-03-29,-0.010480324352167614,0.008659321158177802,-0.003980392013474998,-0.008159965772002842,-0.01365932511618495,-0.01250536519302703,0.0033632331619051214,-0.012293050088639124,-0.0009171134251455548,0.007352522816861606,0.0012952936347705446,-0.001678830226067407,0.008305479600638543,-0.00587581639584811,-0.009416281069083876,-0.01278771947170998,-0.0077734691220674446,0.006969486739093478,0.0001013387693993284,0.0055977366381616545,-0.006018893284010951,-0.010638201528109459,0.015483759581205403,-0.012531560404374309,0.017320796272765726
2023-03-30,0.014563167189297621,0.025754578981883824,0.019790700174113107,0.0309543624265336,0.024789906342217005,-0.010480324352167614,0.008659321158177802,-0.003980392013474998,-0.008159965772002842,-0.01365932511618495,-0.01250536519302703,0.0033632331619051214,-0.012293050088639124,-0.0009171134251455548,0.007352522816861606,0.0012952936347705446,-0.001678830226067407,0.008305479600638543,-0.00587581639584811,-0.009416281069083876,-0.01278771947170998,-0.0077734691220674446,0.006969486739093478,0.0001013387693993284,0.0055977366381616545
2023-03-31,0.024443404648961442,0.013758922132796947,0.009889830137516542,0.0174563591022443,0.007220929756684091,0.014563167189297621,0.025754578981883824,0.019790700174113107,0.0309543624265336,0.024789906342217005,-0.010480324352167614,0.008659321158177802,-0.003980392013474998,-0.008159965772002842,-0.01365932511618495,-0.01250536519302703,0.0033632331619051214,-0.012293050088639124,-0.0009171134251455548,0.007352522816861606,0.0012952936347705446,-0.001678830226067407,0.008305479600638543,-0.00587581639584811,-0.009416281069083876
2023-04-03,0.02130378142750322,0.02062968532543641,0.01564428100316384,0.012647067799287592,0.06237201971890638,0.024443404648961442,0.013758922132796947,0.009889830137516542,0.0174563591022443,0.007220929756684091,0.014563167189297621,0.025754578981883824,0.019790700174113107,0.0309543624265336,0.024789906342217005,-0.010480324352167614,0.008659321158177802,-0.003980392013474998,-0.008159965772002842,-0.01365932511618495,-0.01250536519302703,0.0033632331619051214,-0.012293050088639124,-0.0009171134251455548,0.007352522816861606
2023-04-04,0.0037547655512752964,0.009042655326793048,0.007701747256756208,-0.008519675143944028,-0.0611684277968263,0.02130378142750322,0.02062968532543641,0.01564428100316384,0.012647067799287592,0.06237201971890638,0.024443404648961442,0.013758922132796947,0.009889830137516542,0.0174563591022443,0.007220929756684091,0.014563167189297621,0.025754578981883824,0.019790700174113107,0.0309543624265336,0.024789906342217005,-0.010480324352167614,0.008659321158177802,-0.003980392013474998,-0.008159965772002842,-0.01365932511618495
